amount,p_month,p_age,p_gender,postal_code_id,id
11146.47054,2015-11-01,35-44,F,6272,386
8482.37964,2015-11-01,35-44,M,6272,5807
18575.19129,2015-11-01,45-54,F,6272,2758
8090.82991,2015-11-01,45-54,M,6272,6806
12354.01926,2015-11-01,55-64,F,6272,6574
9632.66973,2015-11-01,55-64,M,6272,2680
8292.03069,2015-11-01,>=65,F,6272,4276
7030.67962,2015-11-01,>=65,M,6272,977
1397.52992,2015-12-01,<=24,F,6272,4958
1684.2897,2015-12-01,<=24,M,6272,1309
6976.4604,2015-12-01,25-34,F,6272,7848
6394.99947,2015-12-01,25-34,M,6272,10452
13003.56907,2015-12-01,35-44,F,6272,9491
9970.43992,2015-12-01,35-44,M,6272,6012
19197.99951,2015-12-01,45-54,F,6272,2956
8267.65056,2015-12-01,45-54,M,6272,6927
12116.39976,2015-12-01,55-64,F,6272,6530
6575.35988,2015-12-01,55-64,M,6272,2390
9955.98017,2015-12-01,>=65,F,6272,4222
6188.5098,2015-12-01,>=65,M,6272,9910
2493.0598,2015-01-01,<=24,F,6273,9754
1436.55997,2015-01-01,<=24,M,6273,3857
16580.04899,2015-01-01,25-34,F,6273,2222
16191.90999,2015-01-01,25-34,M,6273,9054
56687.13378,2015-01-01,35-44,F,6273,5435
41385.55083,2015-01-01,35-44,M,6273,219
33871.65793,2015-01-01,45-54,F,6273,7222
20716.74157,2015-01-01,45-54,M,6273,3059
24648.06823,2015-01-01,55-64,F,6273,3639
21197.55135,2015-01-01,55-64,M,6273,7629
10174.99063,2015-01-01,>=65,F,6273,1128
13130.56105,2015-01-01,>=65,M,6273,4647
1728.18015,2015-02-01,<=24,F,6273,5835
1025.96993,2015-02-01,<=24,M,6273,348
13945.44092,2015-02-01,25-34,F,6273,7053
11874.53947,2015-02-01,25-34,M,6273,2887
49217.04825,2015-02-01,35-44,F,6273,10320
38499.75954,2015-02-01,35-44,M,6273,4772
27092.74964,2015-02-01,45-54,F,6273,1333
20679.38971,2015-02-01,45-54,M,6273,7930
20643.92994,2015-02-01,55-64,F,6273,8322
15598.12114,2015-02-01,55-64,M,6273,1649
8736.6102,2015-02-01,>=65,F,6273,5323
8914.92032,2015-02-01,>=65,M,6273,9200
1801.21003,2015-03-01,<=24,F,6273,387
1151.63009,2015-03-01,<=24,M,6273,5809
16442.04082,2015-03-01,25-34,F,6273,3017
16460.84058,2015-03-01,25-34,M,6273,6894
57006.57984,2015-03-01,35-44,F,6273,4907
35629.0675,2015-03-01,35-44,M,6273,10227
30818.53048,2015-03-01,45-54,F,6273,7799
21495.99009,2015-03-01,45-54,M,6273,1417
25508.9582,2015-03-01,55-64,F,6273,1605
16468.12025,2015-03-01,55-64,M,6273,8345
11317.16941,2015-03-01,>=65,F,6273,9169
10821.00987,2015-03-01,>=65,M,6273,5339
2140.94969,2015-04-01,<=24,F,6273,1904
894.85005,2015-04-01,<=24,M,6273,8722
16073.92959,2015-04-01,25-34,F,6273,9938
12523.53989,2015-04-01,25-34,M,6273,4175
55592.35985,2015-04-01,35-44,F,6273,7639
34487.98878,2015-04-01,35-44,M,6273,3649
28344.49161,2015-04-01,45-54,F,6273,5342
23767.6313,2015-04-01,45-54,M,6273,107
24564.09156,2015-04-01,55-64,F,6273,9300
16414.30051,2015-04-01,55-64,M,6273,5443
11277.25014,2015-04-01,>=65,F,6273,10481
18619.87054,2015-04-01,>=65,M,6273,7808
2134.05018,2015-05-01,<=24,F,6273,2229
1006.75999,2015-05-01,<=24,M,6273,8978
18690.93966,2015-05-01,25-34,F,6273,9723
15345.44093,2015-05-01,25-34,M,6273,3883
64607.41521,2015-05-01,35-44,F,6273,7287
42207.62718,2015-05-01,35-44,M,6273,3373
33545.89968,2015-05-01,45-54,F,6273,5728
23618.21884,2015-05-01,45-54,M,6273,253
30731.06966,2015-05-01,55-64,F,6273,9117
19606.90134,2015-05-01,55-64,M,6273,5190
10194.67919,2015-05-01,>=65,F,6273,10602
21693.1402,2015-05-01,>=65,M,6273,8138
2686.62005,2015-06-01,<=24,F,6273,7999
1796.1501,2015-06-01,<=24,M,6273,10536
18621.87964,2015-06-01,25-34,F,6273,4769
15537.97933,2015-06-01,25-34,M,6273,1230
63723.47133,2015-06-01,35-44,F,6273,2872
40352.59103,2015-06-01,35-44,M,6273,7038
37890.33799,2015-06-01,45-54,F,6273,9526
27546.28114,2015-06-01,45-54,M,6273,5936
35225.53717,2015-06-01,55-64,F,6273,6153
22347.01071,2015-06-01,55-64,M,6273,529
12252.53968,2015-06-01,>=65,F,6273,8508
11452.76004,2015-06-01,>=65,M,6273,1785
2477.50983,2015-07-01,<=24,F,6273,1355
636.18995,2015-07-01,<=24,M,6273,7888
18966.59008,2015-07-01,25-34,F,6273,10338
16198.85085,2015-07-01,25-34,M,6273,5091
66295.45636,2015-07-01,35-44,F,6273,6742
38821.15208,2015-07-01,35-44,M,6273,2835
33739.36935,2015-07-01,45-54,F,6273,5875
23861.22124,2015-07-01,45-54,M,6273,321
26458.58988,2015-07-01,55-64,F,6273,9673
20121.939,2015-07-01,55-64,M,6273,6295
8305.61934,2015-07-01,>=65,F,6273,2011
10906.65024,2015-07-01,>=65,M,6273,8645
1551.18007,2015-08-01,<=24,F,6273,332
1205.37988,2015-08-01,<=24,M,6273,5895
14141.90863,2015-08-01,25-34,F,6273,2951
14717.01918,2015-08-01,25-34,M,6273,7029
47371.8386,2015-08-01,35-44,F,6273,4800
33416.78841,2015-08-01,35-44,M,6273,10285
24303.59778,2015-08-01,45-54,F,6273,7867
17379.18849,2015-08-01,45-54,M,6273,1342
22201.30888,2015-08-01,55-64,F,6273,1676
16659.18031,2015-08-01,55-64,M,6273,8257
7815.96008,2015-08-01,>=65,F,6273,9242
8993.28937,2015-08-01,>=65,M,6273,5308
1588.58014,2015-09-01,<=24,F,6273,5252
1589.56998,2015-09-01,<=24,M,6273,9075
21555.62106,2015-09-01,25-34,F,6273,7707
12928.81919,2015-09-01,25-34,M,6273,3628
67508.64584,2015-09-01,35-44,F,6273,856
44240.44753,2015-09-01,35-44,M,6273,4118
38861.40943,2015-09-01,45-54,F,6273,1770
27781.60955,2015-09-01,45-54,M,6273,8493
34848.85771,2015-09-01,55-64,F,6273,8907
21012.22884,2015-09-01,55-64,M,6273,2354
16768.81957,2015-09-01,>=65,F,6273,5952
14783.7001,2015-09-01,>=65,M,6273,500
2069.94007,2015-10-01,<=24,F,6273,9605
2180.13001,2015-10-01,<=24,M,6273,6141
19985.26021,2015-10-01,25-34,F,6273,2688
14203.89107,2015-10-01,25-34,M,6273,6582
57645.02972,2015-10-01,35-44,F,6273,4545
40633.84156,2015-10-01,35-44,M,6273,985
42160.69103,2015-10-01,45-54,F,6273,8098
27524.33018,2015-10-01,45-54,M,6273,10618
35607.88861,2015-10-01,55-64,F,6273,1449
26252.02074,2015-10-01,55-64,M,6273,8014
16381.74943,2015-10-01,>=65,F,6273,270
16861.1909,2015-10-01,>=65,M,6273,5684
1410.24991,2015-11-01,<=24,F,6273,2250
2091.95012,2015-11-01,<=24,M,6273,8999
18734.31018,2015-11-01,25-34,F,6273,664
14120.07941,2015-11-01,25-34,M,6273,3897
60215.31396,2015-11-01,35-44,F,6273,7270
35726.71269,2015-11-01,35-44,M,6273,3356
35363.79877,2015-11-01,45-54,F,6273,5713
24836.52788,2015-11-01,45-54,M,6273,9313
32160.60059,2015-11-01,55-64,F,6273,51
21385.21047,2015-11-01,55-64,M,6273,5166
16549.4896,2015-11-01,>=65,F,6273,1551
17911.73955,2015-11-01,>=65,M,6273,8153
2250.27009,2015-12-01,<=24,F,6273,2151
1969.44007,2015-12-01,<=24,M,6273,8791
18976.51108,2015-12-01,25-34,F,6273,9885
12259.72005,2015-12-01,25-34,M,6273,3927
59746.08492,2015-12-01,35-44,F,6273,7224
43546.99136,2015-12-01,35-44,M,6273,3061
38741.93224,2015-12-01,45-54,F,6273,5434
27311.05807,2015-12-01,45-54,M,6273,218
41023.33856,2015-12-01,55-64,F,6273,9178
25754.43904,2015-12-01,55-64,M,6273,5355
23271.56942,2015-12-01,>=65,F,6273,1619
21183.69865,2015-12-01,>=65,M,6273,8359
23291.72918,2015-01-01,<=24,F,6275,8235
23039.60804,2015-01-01,<=24,M,6275,1654
114421.89771,2015-01-01,25-34,F,6275,4481
96686.85726,2015-01-01,25-34,M,6275,1024
151696.4237,2015-01-01,35-44,F,6275,2627
131596.39312,2015-01-01,35-44,M,6275,6684
169068.66792,2015-01-01,45-54,F,6275,9681
125474.73784,2015-01-01,45-54,M,6275,6309
156512.57652,2015-01-01,55-64,F,6275,5917
98572.98961,2015-01-01,55-64,M,6275,345
136458.95679,2015-01-01,>=65,F,6275,8872
112223.62833,2015-01-01,>=65,M,6275,2083
23996.35098,2015-02-01,<=24,F,6275,3728
17543.56894,2015-02-01,<=24,M,6275,7614
90989.79731,2015-02-01,25-34,F,6275,9112
89109.77764,2015-02-01,25-34,M,6275,5180
122141.49317,2015-02-01,35-44,F,6275,8658
109657.703,2015-02-01,35-44,M,6275,1935
132229.43549,2015-02-01,45-54,F,6275,4307
108958.44075,2015-02-01,45-54,M,6275,943
124151.41407,2015-02-01,55-64,F,6275,9715
89242.47177,2015-02-01,55-64,M,6275,3870
106956.49558,2015-02-01,>=65,F,6275,2741
97964.32826,2015-02-01,>=65,M,6275,6878
24621.85924,2015-03-01,<=24,F,6275,7740
20863.12156,2015-03-01,<=24,M,6275,3575
102167.68797,2015-03-01,25-34,F,6275,5219
94412.73495,2015-03-01,25-34,M,6275,9090
136383.05213,2015-03-01,35-44,F,6275,1989
108399.6696,2015-03-01,35-44,M,6275,8623
146260.58567,2015-03-01,45-54,F,6275,910
122506.77023,2015-03-01,45-54,M,6275,4334
138750.36236,2015-03-01,55-64,F,6275,3750
105504.15963,2015-03-01,55-64,M,6275,9785
130445.05906,2015-03-01,>=65,F,6275,6766
97803.7984,2015-03-01,>=65,M,6275,2859
19654.46962,2015-04-01,<=24,F,6275,4791
25207.64109,2015-04-01,<=24,M,6275,1199
102534.38682,2015-04-01,25-34,F,6275,7942
80479.75977,2015-04-01,25-34,M,6275,10542
127653.5187,2015-04-01,35-44,F,6275,9396
105146.8421,2015-04-01,35-44,M,6275,5906
147824.61495,2015-04-01,45-54,F,6275,2861
115514.67893,2015-04-01,45-54,M,6275,6769
129110.61674,2015-04-01,55-64,F,6275,6668
105960.25788,2015-04-01,55-64,M,6275,2612
126472.62452,2015-04-01,>=65,F,6275,4344
104903.96268,2015-04-01,>=65,M,6275,9999
22415.85929,2015-05-01,<=24,F,6275,4449
23735.44079,2015-05-01,<=24,M,6275,1052
106789.82249,2015-05-01,25-34,F,6275,8318
96442.43009,2015-05-01,25-34,M,6275,1644
142291.46891,2015-05-01,35-44,F,6275,9575
119088.1694,2015-05-01,35-44,M,6275,6152
154318.46137,2015-05-01,45-54,F,6275,2466
131332.07905,2015-05-01,45-54,M,6275,6460
164381.56492,2015-05-01,55-64,F,6275,7039
121622.60015,2015-05-01,55-64,M,6275,2873
152341.11638,2015-05-01,>=65,F,6275,4047
113244.90655,2015-05-01,>=65,M,6275,9817
25874.18001,2015-06-01,<=24,F,6275,9886
26370.73991,2015-06-01,<=24,M,6275,4177
111725.67968,2015-06-01,25-34,F,6275,1950
91020.82559,2015-06-01,25-34,M,6275,8674
149012.14041,2015-06-01,35-44,F,6275,5188
133042.69686,2015-06-01,35-44,M,6275,64
151704.55891,2015-06-01,45-54,F,6275,7513
145717.76145,2015-06-01,45-54,M,6275,3452
149942.8628,2015-06-01,55-64,F,6275,3374
117424.81962,2015-06-01,55-64,M,6275,7289
145391.53916,2015-06-01,>=65,F,6275,1305
98862.75046,2015-06-01,>=65,M,6275,4946
17544.46062,2015-07-01,<=24,F,6275,4254
21617.80061,2015-07-01,<=24,M,6275,966
116432.7364,2015-07-01,25-34,F,6275,8454
108389.46323,2015-07-01,25-34,M,6275,1797
137978.36066,2015-07-01,35-44,F,6275,9182
125786.22382,2015-07-01,35-44,M,6275,5359
167069.24576,2015-07-01,45-54,F,6275,3670
129194.70184,2015-07-01,45-54,M,6275,7660
144979.06871,2015-07-01,55-64,F,6275,7232
117389.83254,2015-07-01,55-64,M,6275,3069
115944.09382,2015-07-01,>=65,F,6275,4890
98278.6797,2015-07-01,>=65,M,6275,10222
12177.47005,2015-08-01,<=24,F,6275,7632
13071.89977,2015-08-01,<=24,M,6275,3642
79060.91874,2015-08-01,25-34,F,6275,5107
74541.5289,2015-08-01,25-34,M,6275,9122
86101.66507,2015-08-01,35-44,F,6275,1915
93674.54766,2015-08-01,35-44,M,6275,8733
92834.59013,2015-08-01,45-54,F,6275,980
91580.34009,2015-08-01,45-54,M,6275,4280
82346.24136,2015-08-01,55-64,F,6275,3854
70087.40062,2015-08-01,55-64,M,6275,9752
74312.26923,2015-08-01,>=65,F,6275,6813
53151.3902,2015-08-01,>=65,M,6275,2765
26678.51014,2015-09-01,<=24,F,6275,2977
29810.21912,2015-09-01,<=24,M,6275,6948
112179.17355,2015-09-01,25-34,F,6275,402
94726.31376,2015-09-01,25-34,M,6275,5746
133581.65515,2015-09-01,35-44,F,6275,8078
107883.02314,2015-09-01,35-44,M,6275,1436
166766.60927,2015-09-01,45-54,F,6275,4975
133957.21902,2015-09-01,45-54,M,6275,10403
138172.16588,2015-09-01,55-64,F,6275,1012
101677.1074,2015-09-01,55-64,M,6275,4536
116601.58397,2015-09-01,>=65,F,6275,3426
79021.75076,2015-09-01,>=65,M,6275,7488
25996.83914,2015-10-01,<=24,F,6275,7372
26022.17262,2015-10-01,<=24,M,6275,3233
100349.70869,2015-10-01,25-34,F,6275,5517
109315.92293,2015-10-01,25-34,M,6275,174
142573.51449,2015-10-01,35-44,F,6275,2320
124092.27242,2015-10-01,35-44,M,6275,8966
151099.27576,2015-10-01,45-54,F,6275,9833
129641.86638,2015-10-01,45-54,M,6275,3996
155854.35554,2015-10-01,55-64,F,6275,4090
115741.25446,2015-10-01,55-64,M,6275,884
135577.02337,2015-10-01,>=65,F,6275,6412
112180.40253,2015-10-01,>=65,M,6275,2507
28708.06914,2015-11-01,<=24,F,6275,4429
28776.46966,2015-11-01,<=24,M,6275,10125
106509.13541,2015-11-01,25-34,F,6275,8297
103072.11918,2015-11-01,25-34,M,6275,1623
132657.86668,2015-11-01,35-44,F,6275,541
119798.24133,2015-11-01,35-44,M,6275,6174
145570.78416,2015-11-01,45-54,F,6275,2490
148049.58058,2015-11-01,45-54,M,6275,6484
164819.14744,2015-11-01,55-64,F,6275,7063
120857.15092,2015-11-01,55-64,M,6275,2897
148004.20618,2015-11-01,>=65,F,6275,4027
114948.07106,2015-11-01,>=65,M,6275,731
22977.18058,2015-12-01,<=24,F,6275,4702
28655.47031,2015-12-01,<=24,M,6275,1072
109645.40481,2015-12-01,25-34,F,6275,8167
102644.94038,2015-12-01,25-34,M,6275,10581
165103.40924,2015-12-01,35-44,F,6275,9682
152419.89531,2015-12-01,35-44,M,6275,6311
180134.94187,2015-12-01,45-54,F,6275,2626
148173.06977,2015-12-01,45-54,M,6275,6683
188402.7466,2015-12-01,55-64,F,6275,6759
135316.43783,2015-12-01,55-64,M,6275,2852
172398.27499,2015-12-01,>=65,F,6275,3749
124020.28226,2015-12-01,>=65,M,6275,9784
19138.9399,2015-01-01,<=24,F,6277,7043
18003.8302,2015-01-01,<=24,M,6277,2877
163124.96532,2015-01-01,25-34,F,6277,5846
152679.93502,2015-01-01,25-34,M,6277,354
292189.50842,2015-01-01,35-44,F,6277,1480
232720.88762,2015-01-01,35-44,M,6277,8001
307882.90712,2015-01-01,45-54,F,6277,10353
233646.8345,2015-01-01,45-54,M,6277,5041
270430.57454,2015-01-01,55-64,F,6277,4453
198441.37823,2015-01-01,55-64,M,6277,1055
274951.4919,2015-01-01,>=65,F,6277,7419
223220.19766,2015-01-01,>=65,M,6277,3522
22688.54884,2015-02-01,<=24,F,6277,2227
17529.77871,2015-02-01,<=24,M,6277,9059
152788.69596,2015-02-01,25-34,F,6277,9747
131694.8168,2015-02-01,25-34,M,6277,3847
275585.82082,2015-02-01,35-44,F,6277,7295
204125.6089,2015-02-01,35-44,M,6277,3308
287045.8029,2015-02-01,45-54,F,6277,5676
218643.24574,2015-02-01,45-54,M,6277,264
250967.0267,2015-02-01,55-64,F,6277,9120
184657.24885,2015-02-01,55-64,M,6277,5102
256010.76776,2015-02-01,>=65,F,6277,10621
209707.18594,2015-02-01,>=65,M,6277,8103
19366.69982,2015-03-01,<=24,F,6277,8910
22123.73906,2015-03-01,<=24,M,6277,2357
163110.86464,2015-03-01,25-34,F,6277,3819
127605.65468,2015-03-01,25-34,M,6277,9776
295755.36336,2015-03-01,35-44,F,6277,3290
234220.86217,2015-03-01,35-44,M,6277,7346
320334.59036,2015-03-01,45-54,F,6277,281
261022.88546,2015-03-01,45-54,M,6277,5635
282167.88116,2015-03-01,55-64,F,6277,5248
205516.65394,2015-03-01,55-64,M,6277,9072
262905.81298,2015-03-01,>=65,F,6277,8229
234410.76808,2015-03-01,>=65,M,6277,10572
23363.91862,2015-04-01,<=24,F,6277,6163
20818.47998,2015-04-01,<=24,M,6277,536
152066.04921,2015-04-01,25-34,F,6277,6688
120549.2786,2015-04-01,25-34,M,6277,2538
298965.99242,2015-04-01,35-44,F,6277,10130
231753.425,2015-04-01,35-44,M,6277,4441
305976.44544,2015-04-01,45-54,F,6277,1517
236378.13342,2015-04-01,45-54,M,6277,8226
267190.6203,2015-04-01,55-64,F,6277,7993
194362.53046,2015-04-01,55-64,M,6277,10533
264046.14284,2015-04-01,>=65,F,6277,5625
201031.42551,2015-04-01,>=65,M,6277,9343
25061.5211,2015-05-01,<=24,F,6277,5919
15961.80828,2015-05-01,<=24,M,6277,346
174209.84596,2015-05-01,25-34,F,6277,7018
122322.47606,2015-05-01,25-34,M,6277,2940
313695.90928,2015-05-01,35-44,F,6277,10273
256935.4372,2015-05-01,35-44,M,6277,4779
366714.75204,2015-05-01,45-54,F,6277,1349
252481.82972,2015-05-01,45-54,M,6277,7878
286754.7322,2015-05-01,55-64,F,6277,8239
227444.30438,2015-05-01,55-64,M,6277,1658
301111.79955,2015-05-01,>=65,F,6277,5286
202424.88414,2015-05-01,>=65,M,6277,9227
29805.86114,2015-06-01,<=24,F,6277,9297
19520.87101,2015-06-01,<=24,M,6277,5438
163864.75642,2015-06-01,25-34,F,6277,3314
137219.206,2015-06-01,25-34,M,6277,7301
322735.68408,2015-06-01,35-44,F,6277,3861
230486.40296,2015-06-01,35-44,M,6277,684
362828.45976,2015-06-01,45-54,F,6277,8794
265232.48374,2015-06-01,45-54,M,6277,2154
321964.92064,2015-06-01,55-64,F,6277,1922
239174.73092,2015-06-01,55-64,M,6277,8740
312045.67949,2015-06-01,>=65,F,6277,586
229186.65927,2015-06-01,>=65,M,6277,6373
17351.63946,2015-07-01,<=24,F,6277,5718
17612.35073,2015-07-01,<=24,M,6277,247
153818.29028,2015-07-01,25-34,F,6277,7179
132101.79813,2015-07-01,25-34,M,6277,3092
270400.97702,2015-07-01,35-44,F,6277,9860
232935.21828,2015-07-01,35-44,M,6277,3951
300207.64254,2015-07-01,45-54,F,6277,2278
246542.47014,2015-07-01,45-54,M,6277,9027
270508.0797,2015-07-01,55-64,F,6277,8434
258695.9584,2015-07-01,55-64,M,6277,1862
232633.56819,2015-07-01,>=65,F,6277,6084
171044.99581,2015-07-01,>=65,M,6277,9612
12921.8794,2015-08-01,<=24,F,6277,8994
14611.88184,2015-08-01,<=24,M,6277,2245
109585.6291,2015-08-01,25-34,F,6277,3865
111153.99444,2015-08-01,25-34,M,6277,9712
187257.68566,2015-08-01,35-44,F,6277,3364
154590.60258,2015-08-01,35-44,M,6277,7278
187869.61014,2015-08-01,45-54,F,6277,255
152477.40664,2015-08-01,45-54,M,6277,5731
170797.9993,2015-08-01,55-64,F,6277,5171
148165.38338,2015-08-01,55-64,M,6277,9109
137234.59536,2015-08-01,>=65,F,6277,8122
131161.2489,2015-08-01,>=65,M,6277,10594
20334.65004,2015-09-01,<=24,F,6277,1600
22353.83962,2015-09-01,<=24,M,6277,8340
164288.73584,2015-09-01,25-34,F,6277,984
129405.98436,2015-09-01,25-34,M,6277,4544
341982.73356,2015-09-01,35-44,F,6277,6583
231405.35716,2015-09-01,35-44,M,6277,2689
332966.06122,2015-09-01,45-54,F,6277,6390
254489.02016,2015-09-01,45-54,M,6277,9646
261333.4401,2015-09-01,55-64,F,6277,388
184823.8591,2015-09-01,55-64,M,6277,5814
279345.22577,2015-09-01,>=65,F,6277,2138
204920.40298,2015-09-01,>=65,M,6277,8778
24491.76049,2015-10-01,<=24,F,6277,8568
22191.45868,2015-10-01,<=24,M,6277,2016
168027.54658,2015-10-01,25-34,F,6277,4117
130670.2832,2015-10-01,25-34,M,6277,855
326406.9094,2015-10-01,35-44,F,6277,3629
260418.43786,2015-10-01,35-44,M,6277,7708
329869.07148,2015-10-01,45-54,F,6277,9206
243007.43346,2015-10-01,45-54,M,6277,5329
291620.75236,2015-10-01,55-64,F,6277,5580
249716.81462,2015-10-01,55-64,M,6277,165
313178.51997,2015-10-01,>=65,F,6277,7923
226711.26596,2015-10-01,>=65,M,6277,1330
18550.52004,2015-11-01,<=24,F,6277,5888
24517.19832,2015-11-01,<=24,M,6277,9387
152943.43536,2015-11-01,25-34,F,6277,6989
136691.49268,2015-11-01,25-34,M,6277,2911
329080.93275,2015-11-01,35-44,F,6277,1205
232732.17074,2015-11-01,35-44,M,6277,4807
333911.96829,2015-11-01,45-54,F,6277,10430
254736.51172,2015-11-01,45-54,M,6277,7897
283044.97264,2015-11-01,55-64,F,6277,8265
244088.43912,2015-11-01,55-64,M,6277,1684
328289.6592,2015-11-01,>=65,F,6277,5270
251452.84284,2015-11-01,>=65,M,6277,134
24747.82121,2015-12-01,<=24,F,6277,5938
21993.07034,2015-12-01,<=24,M,6277,496
168198.71642,2015-12-01,25-34,F,6277,6773
141803.82004,2015-12-01,25-34,M,6277,2798
329930.23888,2015-12-01,35-44,F,6277,10351
261275.1231,2015-12-01,35-44,M,6277,5039
377502.47836,2015-12-01,45-54,F,6277,1482
292361.21754,2015-12-01,45-54,M,6277,8005
347609.84778,2015-12-01,55-64,F,6277,8213
310119.90726,2015-12-01,55-64,M,6277,10563
433922.09677,2015-12-01,>=65,F,6277,5228
318248.02542,2015-12-01,>=65,M,6277,9062
4035.75054,2015-01-01,<=24,F,6278,2589
5600.68989,2015-01-01,<=24,M,6278,6646
40342.45672,2015-01-01,25-34,F,6278,9546
40198.41858,2015-01-01,25-34,M,6278,6207
67491.44327,2015-01-01,35-44,F,6278,8284
68738.61609,2015-01-01,35-44,M,6278,1703
84067.39283,2015-01-01,45-54,F,6278,4724
67634.04357,2015-01-01,45-54,M,6278,1085
57183.68956,2015-01-01,55-64,F,6278,10295
47146.17711,2015-01-01,55-64,M,6278,4823
39114.96952,2015-01-01,>=65,F,6278,3138
46448.05841,2015-01-01,>=65,M,6278,7125
7513.15014,2015-02-01,<=24,F,6278,8695
7206.62003,2015-02-01,<=24,M,6278,1972
37840.92213,2015-02-01,25-34,F,6278,4197
45502.56093,2015-02-01,25-34,M,6278,808
58208.63326,2015-02-01,35-44,F,6278,3688
54416.10896,2015-02-01,35-44,M,6278,7574
77842.1762,2015-02-01,45-54,F,6278,9148
61898.17215,2015-02-01,45-54,M,6278,5393
55108.58334,2015-02-01,55-64,F,6278,5467
47292.50863,2015-02-01,55-64,M,6278,193
39570.01185,2015-02-01,>=65,F,6278,7830
43304.12962,2015-02-01,>=65,M,6278,1381
5282.87042,2015-03-01,<=24,F,6278,2004
6129.26065,2015-03-01,<=24,M,6278,8638
46073.03348,2015-03-01,25-34,F,6278,886
48843.38113,2015-03-01,25-34,M,6278,4094
66010.84935,2015-03-01,35-44,F,6278,7731
64293.97755,2015-03-01,35-44,M,6278,3566
85444.29215,2015-03-01,45-54,F,6278,5273
77535.04049,2015-03-01,45-54,M,6278,9220
59158.2284,2015-03-01,55-64,F,6278,179
52383.96244,2015-03-01,55-64,M,6278,5526
42914.6006,2015-03-01,>=65,F,6278,1366
57000.98048,2015-03-01,>=65,M,6278,7907
12202.04009,2015-04-01,<=24,F,6278,9390
6186.5999,2015-04-01,<=24,M,6278,5893
40620.98747,2015-04-01,25-34,F,6278,2907
41645.0296,2015-04-01,25-34,M,6278,6985
67638.55373,2015-04-01,35-44,F,6278,4812
65160.47345,2015-04-01,35-44,M,6278,1209
85798.06784,2015-04-01,45-54,F,6278,7900
66700.50304,2015-04-01,45-54,M,6278,10431
59927.70267,2015-04-01,55-64,F,6278,1686
53177.82992,2015-04-01,55-64,M,6278,8267
40981.50261,2015-04-01,>=65,F,6278,133
38595.32911,2015-04-01,>=65,M,6278,5265
13295.0805,2015-05-01,<=24,F,6278,9590
8999.71017,2015-05-01,<=24,M,6278,6189
45726.10331,2015-05-01,25-34,F,6278,2558
37961.89878,2015-05-01,25-34,M,6278,6710
70989.73051,2015-05-01,35-44,F,6278,4414
64879.87976,2015-05-01,35-44,M,6278,1037
99600.16714,2015-05-01,45-54,F,6278,8203
66458.8063,2015-05-01,45-54,M,6278,10558
66151.16638,2015-05-01,55-64,F,6278,1466
53185.94731,2015-05-01,55-64,M,6278,7973
50452.29365,2015-05-01,>=65,F,6278,291
58078.80905,2015-05-01,>=65,M,6278,5650
11818.0496,2015-06-01,<=24,F,6278,5150
7182.0789,2015-06-01,<=24,M,6278,40
40848.65997,2015-06-01,25-34,F,6278,7587
42634.64876,2015-06-01,25-34,M,6278,3701
67763.42675,2015-06-01,35-44,F,6278,9909
67946.80189,2015-06-01,35-44,M,6278,4220
94389.19911,2015-06-01,45-54,F,6278,1854
71363.58657,2015-06-01,45-54,M,6278,8426
76664.32994,2015-06-01,55-64,F,6278,9015
58181.18851,2015-06-01,55-64,M,6278,2266
52029.65057,2015-06-01,>=65,F,6278,6014
57470.5371,2015-06-01,>=65,M,6278,9492
10532.81071,2015-07-01,<=24,F,6278,9175
5162.98006,2015-07-01,<=24,M,6278,5352
48445.68005,2015-07-01,25-34,F,6278,3385
46335.08158,2015-07-01,25-34,M,6278,7536
64506.43767,2015-07-01,35-44,F,6278,4269
80554.85661,2015-07-01,35-44,M,6278,974
92018.66983,2015-07-01,45-54,F,6278,8744
78011.60175,2015-07-01,45-54,M,6278,1926
69983.89296,2015-07-01,55-64,F,6278,2157
57015.59728,2015-07-01,55-64,M,6278,8797
42982.18659,2015-07-01,>=65,F,6278,381
55345.98723,2015-07-01,>=65,M,6278,5794
7482.54022,2015-08-01,<=24,F,6278,1902
5056.26987,2015-08-01,<=24,M,6278,8721
38140.80639,2015-08-01,25-34,F,6278,826
36969.26835,2015-08-01,25-34,M,6278,4136
51956.73617,2015-08-01,35-44,F,6278,7647
58457.66332,2015-08-01,35-44,M,6278,3658
66697.49065,2015-08-01,45-54,F,6278,5371
49883.79764,2015-08-01,45-54,M,6278,9189
43560.3116,2015-08-01,55-64,F,6278,226
40712.7798,2015-08-01,55-64,M,6278,5447
31356.36827,2015-08-01,>=65,F,6278,1400
32465.43028,2015-08-01,>=65,M,6278,7764
11007.23051,2015-09-01,<=24,F,6278,8064
5651.3307,2015-09-01,<=24,M,6278,1431
50925.66325,2015-09-01,25-34,F,6278,4840
34337.79006,2015-09-01,25-34,M,6278,10240
